n,scenario,run_id,method,pearson_r,fdr,sca
4,Two Free-riders,143,Equal,0.000000,0.000000,0.734862
4,Two Free-riders,143,Peer,0.990210,1.000000,0.907640
4,Two Free-riders,143,Instructor,0.994041,1.000000,0.988825
4,Two Free-riders,143,CATME,0.990416,1.000000,0.930323
4,Two Free-riders,143,Shapley,0.989688,1.000000,0.890698
4,Two Free-riders,144,Equal,0.000000,0.000000,0.530152
4,Two Free-riders,144,Peer,0.912717,1.000000,0.844858
4,Two Free-riders,144,Instructor,0.943205,1.000000,0.950291
4,Two Free-riders,144,CATME,0.957059,1.000000,0.970309
4,Two Free-riders,144,Shapley,0.973451,1.000000,0.969848
4,Two Free-riders,145,Equal,0.000000,0.000000,0.720228
4,Two Free-riders,145,Peer,0.901574,1.000000,0.988593
4,Two Free-riders,145,Instructor,0.777521,1.000000,0.962340
4,Two Free-riders,145,CATME,0.958663,1.000000,0.924819
4,Two Free-riders,145,Shapley,0.924121,1.000000,0.900656
4,Two Free-riders,146,Equal,0.000000,0.000000,0.544320
4,Two Free-riders,146,Peer,0.981367,1.000000,0.934437
4,Two Free-riders,146,Instructor,0.823591,1.000000,0.862397
4,Two Free-riders,146,CATME,0.991536,1.000000,0.961452
4,Two Free-riders,146,Shapley,0.988029,1.000000,0.961833
4,Two Free-riders,147,Equal,0.000000,0.000000,0.669257
4,Two Free-riders,147,Peer,0.927726,1.000000,0.936515
4,Two Free-riders,147,Instructor,0.926338,1.000000,0.910209
4,Two Free-riders,147,CATME,0.940767,1.000000,0.910429
4,Two Free-riders,147,Shapley,0.982565,1.000000,0.844437
4,Two Free-riders,148,Equal,0.000000,0.000000,0.647880
4,Two Free-riders,148,Peer,0.980123,1.000000,0.870973
4,Two Free-riders,148,Instructor,0.833362,0.500000,0.857284
4,Two Free-riders,148,CATME,0.988969,1.000000,0.976129
4,Two Free-riders,148,Shapley,0.977724,1.000000,0.956780
4,Two Free-riders,149,Equal,0.000000,0.000000,0.656162
4,Two Free-riders,149,Peer,0.996273,1.000000,0.940696
4,Two Free-riders,149,Instructor,0.978609,1.000000,0.798476
4,Two Free-riders,149,CATME,0.991310,1.000000,0.859044
4,Two Free-riders,149,Shapley,0.916106,1.000000,0.912055
4,Two Free-riders,150,Equal,0.000000,0.000000,0.635397
4,Two Free-riders,150,Peer,0.976211,1.000000,0.954316
4,Two Free-riders,150,Instructor,0.906685,1.000000,0.902836
4,Two Free-riders,150,CATME,0.951974,1.000000,0.933310
4,Two Free-riders,150,Shapley,0.962095,1.000000,0.944968
4,Two Free-riders,151,Equal,0.000000,0.000000,0.819400
4,Two Free-riders,151,Peer,0.963231,1.000000,0.963898
4,Two Free-riders,151,Instructor,0.951094,1.000000,0.996723
4,Two Free-riders,151,CATME,0.998285,1.000000,0.985640
4,Two Free-riders,151,Shapley,0.992440,1.000000,0.923496
4,Two Free-riders,152,Equal,0.000000,0.000000,0.523464
4,Two Free-riders,152,Peer,0.974565,1.000000,0.941471
4,Two Free-riders,152,Instructor,0.994321,1.000000,0.974660
4,Two Free-riders,152,CATME,0.939814,1.000000,0.897688
4,Two Free-riders,152,Shapley,0.987982,1.000000,0.976536
4,Two Free-riders,153,Equal,0.000000,0.000000,0.635819
4,Two Free-riders,153,Peer,0.998875,1.000000,0.943350
4,Two Free-riders,153,Instructor,0.770580,0.500000,0.936451
4,Two Free-riders,153,CATME,0.998248,1.000000,0.910418
4,Two Free-riders,153,Shapley,0.996967,1.000000,0.996915
4,Two Free-riders,154,Equal,0.000000,0.000000,0.703699
4,Two Free-riders,154,Peer,0.998458,1.000000,0.853015
4,Two Free-riders,154,Instructor,0.937070,1.000000,0.902520
4,Two Free-riders,154,CATME,0.984671,1.000000,0.979844
4,Two Free-riders,154,Shapley,0.959451,1.000000,0.953699
4,Two Free-riders,155,Equal,0.000000,0.000000,0.633539
4,Two Free-riders,155,Peer,0.813711,1.000000,0.887976
4,Two Free-riders,155,Instructor,0.848116,1.000000,0.942246
4,Two Free-riders,155,CATME,0.924928,1.000000,0.912946
4,Two Free-riders,155,Shapley,0.958384,1.000000,0.938141
4,Two Free-riders,156,Equal,0.000000,0.000000,0.779292
4,Two Free-riders,156,Peer,0.824327,0.500000,0.914481
4,Two Free-riders,156,Instructor,0.257147,0.500000,0.908995
4,Two Free-riders,156,CATME,0.929638,1.000000,0.972417
4,Two Free-riders,156,Shapley,0.962190,1.000000,0.900609
4,Two Free-riders,157,Equal,0.000000,0.000000,0.572332
4,Two Free-riders,157,Peer,0.809516,1.000000,0.918658
4,Two Free-riders,157,Instructor,0.915648,1.000000,0.896432
4,Two Free-riders,157,CATME,0.904802,1.000000,0.829053
4,Two Free-riders,157,Shapley,0.912981,1.000000,0.931398
4,Two Free-riders,158,Equal,0.000000,0.000000,0.525845
4,Two Free-riders,158,Peer,0.975530,1.000000,0.935344
4,Two Free-riders,158,Instructor,0.955564,1.000000,0.994037
4,Two Free-riders,158,CATME,0.953666,1.000000,0.792149
4,Two Free-riders,158,Shapley,0.958643,1.000000,0.974155
4,Two Free-riders,159,Equal,0.000000,0.000000,0.515655
4,Two Free-riders,159,Peer,0.944139,1.000000,0.916854
4,Two Free-riders,159,Instructor,0.938605,1.000000,0.984345
4,Two Free-riders,159,CATME,0.942686,1.000000,0.965353
4,Two Free-riders,159,Shapley,0.938605,1.000000,0.984345
4,Two Free-riders,160,Equal,0.000000,0.000000,0.586692
4,Two Free-riders,160,Peer,0.600045,0.666667,0.767904
4,Two Free-riders,160,Instructor,0.893871,0.666667,0.901689
4,Two Free-riders,160,CATME,0.975074,0.666667,0.885088
4,Two Free-riders,160,Shapley,0.903552,0.666667,0.932459
4,Two Free-riders,161,Equal,0.000000,0.000000,0.712136
4,Two Free-riders,161,Peer,0.984297,1.000000,0.888921
4,Two Free-riders,161,Instructor,0.985601,1.000000,0.947954
4,Two Free-riders,161,CATME,0.967466,1.000000,0.927628
4,Two Free-riders,161,Shapley,0.979865,1.000000,0.981696
4,Two Free-riders,162,Equal,0.000000,0.000000,0.540047
4,Two Free-riders,162,Peer,0.942242,1.000000,0.900588
4,Two Free-riders,162,Instructor,0.856848,1.000000,0.733191
4,Two Free-riders,162,CATME,0.863399,1.000000,0.878952
4,Two Free-riders,162,Shapley,0.900120,1.000000,0.954660
4,Two Free-riders,163,Equal,0.000000,0.000000,0.459258
4,Two Free-riders,163,Peer,0.952199,1.000000,0.959258
4,Two Free-riders,163,Instructor,0.907833,1.000000,0.846416
4,Two Free-riders,163,CATME,0.952252,1.000000,0.907989
4,Two Free-riders,163,Shapley,0.952199,1.000000,0.959258
4,Two Free-riders,164,Equal,0.000000,0.000000,0.567291
4,Two Free-riders,164,Peer,0.918817,1.000000,0.850973
4,Two Free-riders,164,Instructor,0.630240,1.000000,0.742370
4,Two Free-riders,164,CATME,0.957539,1.000000,0.838249
4,Two Free-riders,164,Shapley,0.958068,1.000000,0.932709
4,Two Free-riders,165,Equal,0.000000,0.000000,0.742517
4,Two Free-riders,165,Peer,0.827780,1.000000,0.930855
4,Two Free-riders,165,Instructor,0.874355,1.000000,0.996579
4,Two Free-riders,165,CATME,0.923330,0.000000,0.900274
4,Two Free-riders,165,Shapley,0.963231,1.000000,0.926436
4,Two Free-riders,166,Equal,0.000000,0.000000,0.561624
4,Two Free-riders,166,Peer,0.997834,1.000000,0.935785
4,Two Free-riders,166,Instructor,0.985941,1.000000,0.973441
4,Two Free-riders,166,CATME,0.998673,1.000000,0.960245
4,Two Free-riders,166,Shapley,0.997939,1.000000,0.938376
4,Two Free-riders,167,Equal,0.000000,0.000000,0.663691
4,Two Free-riders,167,Peer,0.988051,1.000000,0.979830
4,Two Free-riders,167,Instructor,0.992907,1.000000,0.951049
4,Two Free-riders,167,CATME,0.990406,1.000000,0.956381
4,Two Free-riders,167,Shapley,0.995969,1.000000,0.886082
4,Two Free-riders,168,Equal,0.000000,0.000000,0.700979
4,Two Free-riders,168,Peer,0.871321,1.000000,0.993198
4,Two Free-riders,168,Instructor,0.877313,1.000000,0.993493
4,Two Free-riders,168,CATME,0.974151,1.000000,0.923705
4,Two Free-riders,168,Shapley,0.951250,1.000000,0.917574
4,Two Free-riders,169,Equal,0.000000,0.000000,0.526866
4,Two Free-riders,169,Peer,0.830969,1.000000,0.898983
4,Two Free-riders,169,Instructor,0.819630,1.000000,0.758127
4,Two Free-riders,169,CATME,0.904109,1.000000,0.853013
4,Two Free-riders,169,Shapley,0.925921,1.000000,0.966895
4,Two Free-riders,170,Equal,0.000000,0.000000,0.760805
4,Two Free-riders,170,Peer,0.992637,1.000000,0.956678
4,Two Free-riders,170,Instructor,0.963709,1.000000,0.947412
4,Two Free-riders,170,CATME,0.942809,1.000000,0.996135
4,Two Free-riders,170,Shapley,0.967280,1.000000,0.955486
4,Two Free-riders,171,Equal,0.000000,0.000000,0.746941
4,Two Free-riders,171,Peer,0.956736,1.000000,0.910829
4,Two Free-riders,171,Instructor,0.972230,1.000000,0.866081
4,Two Free-riders,171,CATME,0.975058,1.000000,0.938662
4,Two Free-riders,171,Shapley,0.970369,1.000000,0.959300
4,Two Free-riders,172,Equal,0.000000,0.000000,0.505447
4,Two Free-riders,172,Peer,0.962788,1.000000,0.903723
4,Two Free-riders,172,Instructor,0.991570,1.000000,0.953733
4,Two Free-riders,172,CATME,0.999635,1.000000,0.994553
4,Two Free-riders,172,Shapley,0.999635,1.000000,0.994553
4,Two Free-riders,173,Equal,0.000000,0.000000,0.532678
4,Two Free-riders,173,Peer,0.970665,1.000000,0.919564
4,Two Free-riders,173,Instructor,0.968515,1.000000,0.863645
4,Two Free-riders,173,CATME,0.995572,1.000000,0.970632
4,Two Free-riders,173,Shapley,0.997145,1.000000,0.967322
4,Two Free-riders,174,Equal,0.000000,0.000000,0.486228
4,Two Free-riders,174,Peer,0.877364,1.000000,0.884974
4,Two Free-riders,174,Instructor,0.822398,1.000000,0.887601
4,Two Free-riders,174,CATME,0.870857,1.000000,0.833892
4,Two Free-riders,174,Shapley,0.878060,1.000000,0.960630
4,Two Free-riders,175,Equal,0.000000,0.000000,0.648520
4,Two Free-riders,175,Peer,0.963507,1.000000,0.965575
4,Two Free-riders,175,Instructor,0.908305,1.000000,0.842607
4,Two Free-riders,175,CATME,0.926728,1.000000,0.983778
4,Two Free-riders,175,Shapley,0.947818,1.000000,0.973196
4,Two Free-riders,176,Equal,0.000000,0.000000,0.584891
4,Two Free-riders,176,Peer,0.912202,1.000000,0.891600
4,Two Free-riders,176,Instructor,0.947620,1.000000,0.793751
4,Two Free-riders,176,CATME,0.976260,1.000000,0.893694
4,Two Free-riders,176,Shapley,0.976014,1.000000,0.915109
4,Two Free-riders,177,Equal,0.000000,0.000000,0.498457
4,Two Free-riders,177,Peer,0.933668,1.000000,0.651087
4,Two Free-riders,177,Instructor,0.882522,1.000000,0.848861
4,Two Free-riders,177,CATME,0.856912,1.000000,0.858677
4,Two Free-riders,177,Shapley,0.913639,1.000000,0.998457
4,Two Free-riders,178,Equal,0.000000,0.000000,0.529493
4,Two Free-riders,178,Peer,0.969702,1.000000,0.970076
4,Two Free-riders,178,Instructor,0.886863,1.000000,0.813455
4,Two Free-riders,178,CATME,0.969975,1.000000,0.889925
4,Two Free-riders,178,Shapley,0.979515,1.000000,0.970507
4,Two Free-riders,179,Equal,0.000000,0.000000,0.552491
4,Two Free-riders,179,Peer,0.871465,0.666667,0.916529
4,Two Free-riders,179,Instructor,0.884853,0.666667,0.758981
4,Two Free-riders,179,CATME,0.967175,0.666667,0.963854
4,Two Free-riders,179,Shapley,0.894742,0.666667,0.999355
4,Two Free-riders,180,Equal,0.000000,0.000000,0.553005
4,Two Free-riders,180,Peer,0.835717,1.000000,0.892770
4,Two Free-riders,180,Instructor,0.796628,1.000000,0.938402
4,Two Free-riders,180,CATME,0.925664,1.000000,0.874909
4,Two Free-riders,180,Shapley,0.933297,1.000000,0.958915
4,Two Free-riders,181,Equal,0.000000,0.000000,0.580719
4,Two Free-riders,181,Peer,0.917834,1.000000,0.895213
4,Two Free-riders,181,Instructor,0.928913,1.000000,0.916609
4,Two Free-riders,181,CATME,0.942334,1.000000,0.881943
4,Two Free-riders,181,Shapley,0.954599,1.000000,0.972508
4,Two Free-riders,182,Equal,0.000000,0.000000,0.658199
4,Two Free-riders,182,Peer,0.979883,1.000000,0.899621
4,Two Free-riders,182,Instructor,0.889050,1.000000,0.976227
4,Two Free-riders,182,CATME,0.988244,1.000000,0.897462
4,Two Free-riders,182,Shapley,0.930891,1.000000,0.998799
4,Two Free-riders,183,Equal,0.000000,0.000000,0.641122
4,Two Free-riders,183,Peer,0.986836,1.000000,0.944318
4,Two Free-riders,183,Instructor,0.927762,1.000000,0.867794
4,Two Free-riders,183,CATME,0.990300,1.000000,0.890918
4,Two Free-riders,183,Shapley,0.989900,1.000000,0.902645
4,Two Free-riders,184,Equal,0.000000,0.000000,0.619616
4,Two Free-riders,184,Peer,0.942983,1.000000,0.960837
4,Two Free-riders,184,Instructor,0.875432,1.000000,0.925023
4,Two Free-riders,184,CATME,0.989294,1.000000,0.931502
4,Two Free-riders,184,Shapley,0.991447,1.000000,0.916495
4,Two Free-riders,185,Equal,0.000000,0.000000,0.608409
4,Two Free-riders,185,Peer,0.766519,1.000000,0.752417
4,Two Free-riders,185,Instructor,0.898583,1.000000,0.939257
4,Two Free-riders,185,CATME,0.993617,1.000000,0.969441
4,Two Free-riders,185,Shapley,0.995669,1.000000,0.891591
4,Two Free-riders,186,Equal,0.000000,0.000000,0.566445
4,Two Free-riders,186,Peer,0.983900,1.000000,0.968741
4,Two Free-riders,186,Instructor,0.989721,1.000000,0.798024
4,Two Free-riders,186,CATME,0.993314,1.000000,0.880000
4,Two Free-riders,186,Shapley,0.997079,1.000000,0.933555
4,Two Free-riders,187,Equal,0.000000,0.000000,0.593289
4,Two Free-riders,187,Peer,0.941126,1.000000,0.928834
4,Two Free-riders,187,Instructor,0.970485,1.000000,0.816564
4,Two Free-riders,187,CATME,0.973108,1.000000,0.993271
4,Two Free-riders,187,Shapley,0.973116,1.000000,0.994977
4,Two Free-riders,188,Equal,0.000000,0.000000,0.650876
4,Two Free-riders,188,Peer,0.883189,1.000000,0.902701
4,Two Free-riders,188,Instructor,0.982405,1.000000,0.904456
4,Two Free-riders,188,CATME,0.921442,1.000000,0.958336
4,Two Free-riders,188,Shapley,0.941835,1.000000,0.957694
4,Two Free-riders,189,Equal,0.000000,0.000000,0.740050
4,Two Free-riders,189,Peer,0.977151,1.000000,0.995816
4,Two Free-riders,189,Instructor,0.980104,1.000000,0.942931
4,Two Free-riders,189,CATME,0.986059,1.000000,0.939141
4,Two Free-riders,189,Shapley,0.970763,1.000000,0.990050
4,Two Free-riders,190,Equal,0.000000,0.000000,0.638420
4,Two Free-riders,190,Peer,0.990980,1.000000,0.971182
4,Two Free-riders,190,Instructor,0.874509,1.000000,0.920689
4,Two Free-riders,190,CATME,0.988734,1.000000,0.873161
4,Two Free-riders,190,Shapley,0.990171,1.000000,0.982728
4,Two Free-riders,191,Equal,0.000000,0.000000,0.522175
4,Two Free-riders,191,Peer,0.854909,0.666667,0.841566
4,Two Free-riders,191,Instructor,0.839176,0.666667,0.955776
4,Two Free-riders,191,CATME,0.933732,0.666667,0.896010
4,Two Free-riders,191,Shapley,0.919951,0.666667,0.945294
4,Two Free-riders,192,Equal,0.000000,0.000000,0.635855
4,Two Free-riders,192,Peer,0.992539,1.000000,0.986265
4,Two Free-riders,192,Instructor,0.978796,1.000000,0.952444
4,Two Free-riders,192,CATME,0.991431,1.000000,0.962006
4,Two Free-riders,192,Shapley,0.989064,1.000000,0.977550
4,Two Free-riders,193,Equal,0.000000,0.000000,0.629362
4,Two Free-riders,193,Peer,0.989073,1.000000,0.934274
4,Two Free-riders,193,Instructor,0.892495,1.000000,0.944439
4,Two Free-riders,193,CATME,0.996615,1.000000,0.980547
4,Two Free-riders,193,Shapley,0.998736,1.000000,0.910990
4,Two Free-riders,194,Equal,0.000000,0.000000,0.522532
4,Two Free-riders,194,Peer,0.951813,1.000000,0.943546
4,Two Free-riders,194,Instructor,0.951769,1.000000,0.878228
4,Two Free-riders,194,CATME,0.968317,1.000000,0.960265
4,Two Free-riders,194,Shapley,0.973910,1.000000,0.977468
4,Two Free-riders,195,Equal,0.000000,0.000000,0.688503
4,Two Free-riders,195,Peer,0.985171,0.500000,0.855529
4,Two Free-riders,195,Instructor,0.578906,0.500000,0.928896
4,Two Free-riders,195,CATME,0.969162,0.500000,0.931055
4,Two Free-riders,195,Shapley,0.964568,0.500000,0.956890
4,Two Free-riders,196,Equal,0.000000,0.000000,0.586926
4,Two Free-riders,196,Peer,0.520521,0.500000,0.789852
4,Two Free-riders,196,Instructor,0.591200,0.500000,0.940340
4,Two Free-riders,196,CATME,0.813183,1.000000,0.912971
4,Two Free-riders,196,Shapley,0.935127,1.000000,0.937619
4,Two Free-riders,197,Equal,0.000000,0.000000,0.541990
4,Two Free-riders,197,Peer,0.962021,1.000000,0.923189
4,Two Free-riders,197,Instructor,0.980381,1.000000,0.972848
4,Two Free-riders,197,CATME,0.981720,1.000000,0.919168
4,Two Free-riders,197,Shapley,0.978158,1.000000,0.958010
4,Two Free-riders,198,Equal,0.000000,0.000000,0.641297
4,Two Free-riders,198,Peer,0.916060,1.000000,0.954414
4,Two Free-riders,198,Instructor,0.913807,1.000000,0.999320
4,Two Free-riders,198,CATME,0.905203,1.000000,0.935931
4,Two Free-riders,198,Shapley,0.913618,1.000000,0.951352
4,Two Free-riders,199,Equal,0.000000,0.000000,0.509872
4,Two Free-riders,199,Peer,0.991859,1.000000,0.940938
4,Two Free-riders,199,Instructor,0.971946,1.000000,0.814647
4,Two Free-riders,199,CATME,0.984363,1.000000,0.939174
4,Two Free-riders,199,Shapley,0.991480,1.000000,0.990128
4,Two Free-riders,200,Equal,0.000000,0.000000,0.707420
4,Two Free-riders,200,Peer,0.890610,1.000000,0.945555
4,Two Free-riders,200,Instructor,0.575975,1.000000,0.875323
4,Two Free-riders,200,CATME,0.867659,1.000000,0.883229
4,Two Free-riders,200,Shapley,0.928533,1.000000,0.886727
4,Two Free-riders,201,Equal,0.000000,0.000000,0.519423
4,Two Free-riders,201,Peer,0.918948,1.000000,0.871245
4,Two Free-riders,201,Instructor,0.899537,1.000000,0.796748
4,Two Free-riders,201,CATME,0.947206,1.000000,0.990993
4,Two Free-riders,201,Shapley,0.945628,1.000000,0.980577
4,Two Free-riders,202,Equal,0.000000,0.000000,0.440416
4,Two Free-riders,202,Peer,0.922767,1.000000,0.915359
4,Two Free-riders,202,Instructor,0.923855,1.000000,0.940416
4,Two Free-riders,202,CATME,0.923855,1.000000,0.940416
4,Two Free-riders,202,Shapley,0.923855,1.000000,0.940416
4,Two Free-riders,203,Equal,0.000000,0.000000,0.546629
4,Two Free-riders,203,Peer,0.965657,1.000000,0.915070
4,Two Free-riders,203,Instructor,0.955993,1.000000,0.970495
4,Two Free-riders,203,CATME,0.995160,1.000000,0.991989
4,Two Free-riders,203,Shapley,0.994664,1.000000,0.953371
4,Two Free-riders,204,Equal,0.000000,0.000000,0.596902
4,Two Free-riders,204,Peer,0.861768,1.000000,0.962560
4,Two Free-riders,204,Instructor,0.979025,1.000000,0.971412
4,Two Free-riders,204,CATME,0.926559,1.000000,0.842478
4,Two Free-riders,204,Shapley,0.977754,1.000000,0.908935
4,Two Free-riders,205,Equal,0.000000,0.000000,0.629091
4,Two Free-riders,205,Peer,0.984994,1.000000,0.919192
4,Two Free-riders,205,Instructor,0.956590,1.000000,0.957940
4,Two Free-riders,205,CATME,0.985053,1.000000,0.961656
4,Two Free-riders,205,Shapley,0.997613,1.000000,0.870909
4,Two Free-riders,206,Equal,0.000000,0.000000,0.479638
4,Two Free-riders,206,Peer,0.994226,1.000000,0.781942
4,Two Free-riders,206,Instructor,0.974074,1.000000,0.717656
4,Two Free-riders,206,CATME,0.926618,1.000000,0.889253
4,Two Free-riders,206,Shapley,0.925836,1.000000,0.979638
4,Two Free-riders,207,Equal,0.000000,0.000000,0.577717
4,Two Free-riders,207,Peer,0.963288,1.000000,0.980159
4,Two Free-riders,207,Instructor,0.961236,1.000000,0.922283
4,Two Free-riders,207,CATME,0.960724,1.000000,0.899073
4,Two Free-riders,207,Shapley,0.965544,1.000000,0.944253
4,Two Free-riders,208,Equal,0.000000,0.000000,0.519218
4,Two Free-riders,208,Peer,0.979120,1.000000,0.918114
4,Two Free-riders,208,Instructor,0.999280,1.000000,0.871526
4,Two Free-riders,208,CATME,0.981605,1.000000,0.891509
4,Two Free-riders,208,Shapley,0.979276,1.000000,0.980782
4,Two Free-riders,209,Equal,0.000000,0.000000,0.594742
4,Two Free-riders,209,Peer,0.854542,1.000000,0.955607
4,Two Free-riders,209,Instructor,0.925559,1.000000,0.888559
4,Two Free-riders,209,CATME,0.858715,1.000000,0.906760
4,Two Free-riders,209,Shapley,0.919910,1.000000,0.993650
4,Two Free-riders,210,Equal,0.000000,0.000000,0.466778
4,Two Free-riders,210,Peer,0.910011,1.000000,0.858287
4,Two Free-riders,210,Instructor,0.936025,1.000000,0.935637
4,Two Free-riders,210,CATME,0.929863,1.000000,0.897191
4,Two Free-riders,210,Shapley,0.935362,1.000000,0.966778
4,Two Free-riders,211,Equal,0.000000,0.000000,0.688518
4,Two Free-riders,211,Peer,0.851616,1.000000,0.855761
4,Two Free-riders,211,Instructor,0.983564,1.000000,0.983908
4,Two Free-riders,211,CATME,0.992531,1.000000,0.901874
4,Two Free-riders,211,Shapley,0.996198,1.000000,0.854358
4,Two Free-riders,212,Equal,0.000000,0.000000,0.555211
4,Two Free-riders,212,Peer,0.950256,1.000000,0.974476
